C_V,best_n_V,best_n_M,best_p_M,best_p_V,best_r_M,best_r_V,best_R_MV,best_R_V_subscriber,best_R_V_retained,best_R_industry_net,best_residual
780.0,1807.0,193.0,29.817192629267186,6.532406027675416,113.98963730569949,43.16546762589928,15878.370100257096,11804.057692009475,1680.4057692009476,17558.77586945804,3.637978807091713e-12
785.0,1808.0,192.0,29.511852771747282,6.538242575414294,111.97916666666667,43.41814159292035,15805.304050889617,11821.142576349044,1682.1142576349046,17487.418308524524,7.73070496506989e-12
790.0,1808.0,192.0,29.07000612309263,6.544591803092953,109.375,43.69469026548672,15730.800957626638,11832.621979992058,1683.262197999206,17414.063155625845,5.002220859751105e-12
795.0,1809.0,191.0,28.745379637592716,6.550348027843044,107.32984293193716,43.9469320066335,15654.98913491147,11849.579582368067,1684.9579582368067,17339.947093148276,3.183231456205249e-12
800.0,1809.0,191.0,28.287215866547033,6.55661764085664,104.71204188481674,44.223327805417355,15577.68741158918,11860.921312309662,1686.0921312309663,17263.779542820146,9.322320693172514e-12
805.0,1810.0,190.0,27.942438396734826,6.562295551742698,102.63157894736841,44.475138121546955,15499.042749168475,11877.754948654285,1687.7754948654285,17186.8182440339,7.958078640513122e-12
810.0,1811.0,189.0,27.58600099124875,6.567935188367079,100.52910052910052,44.726670347874105,15418.831750865513,11894.530626132779,1689.453062613278,17108.284813478793,1.000444171950221e-11
815.0,1812.0,188.0,27.21782960742969,6.573537025221945,98.40425531914893,44.97792494481236,15337.076146928732,11911.249089702165,1691.1249089702167,17028.201055898946,1.2960299500264227e-11
820.0,1813.0,187.0,26.837701383926937,6.579101528087455,96.2566844919786,45.22890237175952,15253.77012217464,11927.911070422557,1692.7911070422558,16946.561229216895,8.86757334228605e-12
825.0,1814.0,186.0,26.44527047886447,6.584629154243606,94.08602150537634,45.47960308710033,15168.885866286902,11944.517285797901,1694.4517285797901,16863.337594866694,6.366462912410498e-12
830.0,1815.0,185.0,26.040082756047855,6.590120352675699,91.89189189189189,45.730027548209364,15082.376905964607,11961.068440106394,1696.1068440106394,16778.483749975247,1.318767317570746e-11
835.0,1817.0,183.0,25.73427540559292,6.5950250550386915,90.1639344262295,45.95487066593285,14994.216871728277,11983.160525005302,1698.3160525005303,16692.532924228806,9.094947017729282e-12
840.0,1818.0,182.0,25.301250705309197,6.600445015683942,87.91208791208791,46.20462046204621,14904.475763028338,11999.609038513407,1699.9609038513406,16604.43666687968,1.9099388737231493e-11
845.0,1820.0,180.0,24.96493772457553,6.60528024587034,86.11111111111111,46.42857142857143,14813.137833159213,12021.610047484019,1702.1610047484019,16515.298837907612,5.9117155615240335e-12
850.0,1823.0,177.0,24.723070885771303,6.609532973389706,84.7457627118644,46.626439934174435,14720.244296222012,12049.178610489435,1704.9178610489435,16425.162157270956,1.4097167877480388e-11
855.0,1825.0,175.0,24.353605237563247,6.614301601504176,82.85714285714286,46.84931506849315,14625.871297044177,12071.100422745121,1707.1100422745121,16332.981339318689,2.319211489520967e-11
860.0,1828.0,172.0,24.077488532521674,6.618490035817466,81.3953488372093,47.04595185995623,14530.067834520622,12098.599785474327,1709.8599785474328,16239.927813068054,1.2505552149377763e-11
865.0,1831.0,169.0,23.78373849562232,6.622647360841376,79.88165680473374,47.241944292736214,14432.912391690676,12126.06731770056,1712.606731770056,16145.519123460732,2.6830093702301383e-11
870.0,1835.0,165.0,23.583807305338933,6.626228849743966,78.78787878787878,47.41144414168937,14334.545150733084,12159.129939280177,1715.9129939280178,16050.458144661101,3.092281986027956e-11
875.0,1839.0,161.0,23.366881451341026,6.6297820603373,77.63975155279503,47.58020663404024,14235.02020173017,12192.169208960295,1719.2169208960295,15954.2371226262,9.094947017729282e-12
880.0,1843.0,157.0,23.13237439362892,6.633307348386436,76.43312101910827,47.748236570808466,14134.449678568322,12225.185443076203,1722.5185443076205,15856.968222875943,3.501554601825774e-11
885.0,1848.0,152.0,22.996680680324122,6.6362637913903075,75.65789473684211,47.88961038961039,14032.929401249625,12263.815486489288,1726.3815486489289,15759.310949898554,1.5234036254696548e-11
890.0,1853.0,147.0,22.845941462216413,6.639195635024833,74.82993197278911,48.03022126281705,13930.539955476726,12302.429511701015,1730.2429511701016,15660.782906646828,1.7280399333685637e-11
895.0,1858.0,142.0,22.67928351455195,6.642103197485079,73.94366197183099,48.170075349838534,13827.383225900927,12341.027740927277,1734.1027740927277,15561.485999993654,1.0231815394945443e-11
900.0,1863.0,137.0,22.49542248089975,6.64498679130673,72.992700729927,48.309178743961354,13723.522232867259,12379.610392204437,1737.9610392204438,15461.483272087702,3.979039320256561e-11
905.0,1868.0,132.0,22.292645909298248,6.647846723495146,71.96969696969697,48.4475374732334,13618.989171567408,12418.177679488932,1741.8177679488933,15360.8069395163,1.3642420526593924e-12
910.0,1874.0,126.0,22.204198183747526,6.650149535296535,71.42857142857143,48.559231590181426,13513.871177383324,12462.380229145707,1746.2380229145708,15260.109200297895,1.5006662579253316e-11
915.0,1880.0,120.0,22.102226517357604,6.6524324080355335,70.83333333333334,48.670212765957444,13408.182816479035,12506.572927106803,1750.6572927106804,15158.840109189716,2.0691004465334117e-11
920.0,1886.0,114.0,21.98499992904468,6.654695605433691,70.17543859649122,48.78048780487805,13301.97031257424,12550.75591184794,1755.0755911847941,15057.045903759034,1.1368683772161603e-11
925.0,1892.0,108.0,21.850215499454873,6.656939386484609,69.44444444444444,48.890063424947144,13195.259661247119,12594.92931922888,1759.4929319228881,14954.752593170007,1.6143530956469476e-11
930.0,1898.0,102.0,21.694844937516056,6.659164005561436,68.62745098039215,48.99894625922023,13088.058137926684,12639.093282555606,1763.9093282555607,14851.967466182245,1.4551915228366852e-11
935.0,1900.0,100.0,20.837668560104827,6.663472762718163,65.0,49.21052631578947,12978.305280258543,12660.59824916451,1766.0598249164511,14744.365105174993,4.1382008930668235e-11
940.0,1900.0,100.0,19.562361107989812,6.668806108693525,60.0,49.473684210526315,12859.89455666491,12670.731606517698,1767.07316065177,14626.96771731668,2.6830093702301383e-11
945.0,1900.0,100.0,18.182919794211383,6.674111160923218,55.0,49.73684210526316,12731.02206459984,12680.811205754113,1768.0811205754114,14499.10318517525,2.8421709430404007e-11
950.0,1900.0,100.0,16.679389330121364,6.679388218024062,50.0,50.0,12589.692785833282,12690.837614245718,1769.083761424572,14358.776547257854,1.4551915228366852e-11
955.0,1900.0,100.0,15.025511482348097,6.684637573910205,45.0,50.26315789473684,12433.28139962126,12700.81139042939,1770.081139042939,14203.3625386642,1.0913936421275139e-11
960.0,1900.0,100.0,13.186159107637874,6.689859517891357,40.0,50.526315789473685,12258.275686358007,12710.733083993578,1771.073308399358,14029.348994757365,2.205524651799351e-11
965.0,1900.0,100.0,11.121167112508434,6.695054334768461,35.0,50.78947368421053,12060.65962370491,12720.603236060075,1772.0603236060076,13832.719947310918,2.0236257114447653e-11
970.0,1900.0,100.0,8.876267605650856,6.700222304926903,30.0,51.05263157894737,11845.006901990091,12730.422379361116,1773.0422379361116,13618.049139926203,3.183231456205249e-12
975.0,1900.0,100.0,6.857194229229702,6.705363704427322,25.0,51.31578947368421,11651.89135749369,12740.191038411911,1774.0191038411913,13425.91046133488,1.546140993013978e-11
980.0,1900.0,100.0,5.874438709447372,6.710478805094093,20.0,51.578947368421055,11562.362627655637,12749.909729678777,1774.9909729678777,13337.353600623514,3.0468072509393096e-11
985.0,1900.0,100.0,4.894830782676163,6.715567874601565,15.0,51.8421052631579,11473.104143836292,12759.578961742973,1775.9578961742973,13249.062040010589,1.1368683772161603e-12
990.0,1900.0,100.0,3.524823535420385,6.720631176558111,10.0,52.10526315789474,11344.76166545641,12769.199235460412,1776.9199235460412,13121.68158900245,3.524291969370097e-11
995.0,1900.0,100.0,1.7933810684680473,6.725668970588068,5.0,52.36842105263158,11180.2320465524,12778.77104411733,1777.877104411733,12958.109150964134,9.777068044058979e-11
